"","t501","t502","t503","MGT","CUG","Pmax","code","t50f1","t50f2","MGTf","CUGf","Pmaxf","t50n1","t50n2","MGTn","Pmaxn"
"6194",19,18,83,33,0.00199142156862745,0.52,1,24.4394309818689,71.7732968384056,24.6393076368178,0.0993020247912996,0.541564115737574,71.4837230095962,71.4837230095962,75.1407067105638,1
"6195",17.6666666666667,17,NA,20.6,0.00296348980559507,0.4,3,154.231295360134,154.231295360134,172.784740970008,-7.39795349382264e-07,1,15.8565198924811,NA,16.3888411876962,0.486854849365851
"6196",21.8,21,31,24.4285714285714,0.00584446564885496,0.56,1,20.1821292654855,42.8546441696915,20.309203338488,0.190466493084068,0.569020950232685,20.3833544814585,33.5752620145728,20.4673519703337,0.598849046039745
"6197",21,19,NA,25.7272727272727,0.00506869973190349,0.44,1,20.8840372713544,NA,21.0641986389331,0.128710160497096,0.45392794402947,58.5339203311096,66.5406145621673,60.9910801252617,0.93809212156921
"6198",22,21,NA,31.8,0.00178520422736361,0.4,1,25.1643758312581,NA,25.5099541673249,0.0546413565917393,0.435970792502653,20.5734464222001,NA,20.851911555452,0.420376525911504
"6199",26,25,63,31,0.00257731958762887,0.56,1,25.1414116271535,56.9821264950161,25.418715853959,0.0688444853163793,0.598125440488479,29.6559922864098,55.732916623406,30.1704323998224,0.683318638841748
"6200",11.8,11.4,NA,20.6,0.00181211945491447,0.4,1,12.2510770163896,NA,12.4662735901257,0.177686142650304,0.415197224397472,11.1621039958448,NA,11.178402397488,0.377104075261247
"6201",21,19.6666666666667,31,22.3333333333333,0.00619493392070485,0.6,1,17.9409872273249,36.7808550107279,18.1431099172251,0.132243088721352,0.621614856027774,24.4784406323734,33.0911032455455,24.9120607020143,0.811092932993625
"6202",22,21,36,22.4285714285714,0.00549573799910274,0.56,1,17.6025449218317,46.6675713721149,17.8369262371809,0.115353241518082,0.585386119426658,32.7355251492838,39.3815704806132,33.55572643104,0.891255923345274
"6203",20,17,NA,24.6666666666667,0.00555898702903027,0.48,1,19.3691146191445,NA,19.5317192376455,0.153893278381196,0.492208821799507,50.6032032179647,53.8359850980244,52.3394544517917,0.965993203300058
"6204",19,18,83,25,0.00201113861386139,0.52,1,17.8214589287445,74.4550474597929,18.2635650766318,0.0578723171232809,0.574309121775739,18.687725464593,63.4331300070373,19.1322418452204,0.594737347399097
"6205",19,17,NA,26.6666666666667,0.00195865070729053,0.48,1,21.0821200340713,128.934632607251,21.7330752275607,0.0324806203178346,0.557162948533347,28.9113310409573,94.28552330061,30.4117420679144,0.66647533452093
"6206",17,13,44,22.7142857142857,0.00395161290322581,0.56,1,16.0191466898182,43.9899383358018,16.2398091149592,0.134405938479052,0.582595811405307,19.750340597078,41.475849589782,20.2048728674652,0.679140049417374
"6207",21,19,79,30.5384615384615,0.00157743428912784,0.52,1,31.5294632900042,83.5236784818823,32.7950757379596,0.0107891655419726,0.6791307079818,55.7443685801698,80.1249127101139,59.9713499756971,0.877335643690244
"6208",23.6666666666667,22.3333333333333,NA,32.2,0.00207228116710875,0.4,1,25.2928686458224,NA,25.4970648996395,0.0939582355034972,0.417599736764896,23.1982179982043,NA,23.3594227612285,0.413944255329272
"6209",20.3333333333333,19.6666666666667,NA,23,0.0106837606837607,0.4,1,19.286422987097,NA,19.3461671116193,0.428985919400792,0.400943873846531,19.6354649891349,NA,19.6882750228892,0.415108969904184
"6210",21,20,39,25.8,0.00396573604060914,0.6,1,20.4735627362193,40.8239207822736,20.7021189982592,0.102521071213144,0.627656482746721,25.3267790504227,39.3250479532773,25.7368908092921,0.742407883842734
"6211",12,11,NA,15.4,0.00863259668508287,0.4,2,12.2670619708013,NA,12.8573236354186,0.0577003410042101,0.454386002111497,66.0659292153771,66.0659292153771,72.6664948033819,1
"6212",29,28,79,31.4615384615385,0.00281067056945184,0.52,1,27.5726242632229,78.4377107009867,27.8797854610559,0.0566490945694744,0.563068263867048,29.1606882359225,60.4444838340871,29.4463252565546,0.607335572412125
"6213",19,18,NA,29.7272727272727,0.0030469379532635,0.44,1,22.9629078650896,NA,23.17329462317,0.100041706739025,0.458966150386668,16.7622210798381,NA,16.8021081603128,0.378338391706297
"6214",23,21,NA,28,0.00302114803625378,0.48,1,21.4953787937825,NA,21.6586979117397,0.138472779672969,0.49299902813249,22.0367300439092,99.2091737454214,22.2575511254907,0.521636240349924
"6215",13,12,39,19.4615384615385,0.0064960024600246,0.52,1,13.5143246197034,54.578024744759,13.6582772910628,0.247064669980899,0.529611177978704,14.0221380796464,49.3337550738356,14.2227817019363,0.555373760209239
"6216",26.3333333333333,25.6666666666667,39,28.7333333333333,0.00271791650560495,0.6,1,24.0909946044468,47.7083272369825,24.4518267764094,0.05441065771213,0.655418869920556,25.3893479688941,43.1491086890308,25.7590451638219,0.699319758296562
"6217",15,14,48,22.5384615384615,0.00480550500454959,0.52,1,16.3753086928717,59.3635174426885,16.5297933219651,0.190859275416252,0.531335163408854,15.2652246836679,71.934561800161,15.3969566277696,0.515328499760695
"6218",17,16,NA,30.0909090909091,0.00146220030935808,0.44,1,25.0035610549975,313.293993009141,25.7191860718014,0.0251227415162123,0.521591244847006,23.4280839432151,191.207075730158,24.1688755090414,0.541655092543931
"6219",23,21,94,36.1428571428571,0.00117551098742923,0.56,1,36.8143461046752,69.4516621411168,37.7910741402548,0.0125995470591825,0.720469649185118,26.5371780567454,66.2434167673376,27.0803920033512,0.630826693778496
"6220",27,25,36,29,0.00342465753424658,0.64,1,23.3204905831716,38.1307601997499,23.5234743330466,0.10227403226738,0.66633068123715,29.1993367866408,39.2240569433874,29.6463361346757,0.803473297507915
"6221",23,22,35,24.4666666666667,0.00661453433678269,0.6,1,20.4597388618948,38.7425072377564,20.6334390901587,0.136335533772356,0.617634393009001,28.6328963226658,34.5675883828741,29.0201864045873,0.856312684481501
"6222",19,17,51,24.1428571428571,0.0031434436746215,0.56,1,18.4188539460315,53.5586880273393,18.8932464565256,0.051999933714202,0.623644046514182,44.744984703353,44.744984703353,47.0585301456062,1
"6223",31,30,NA,38.7777777777778,0.00174568965517241,0.36,1,34.7325571474302,NA,35.1065626280422,0.0369847318481871,0.405499255937567,36.0708617114696,NA,36.6850530423085,0.442754879087512
"6224",26,25,79,34.4285714285714,0.00184905660377358,0.56,1,28.2037841230195,60.2534380456937,28.4861185125405,0.0605044859232583,0.602453935643092,24.3723964195098,55.1712318347708,24.5730114844656,0.576272619892015
"6225",31,29,NA,33.4,0.00186622872499253,0.4,1,27.3851501001759,NA,27.6795648884056,0.0595923190655479,0.431261744104384,28.7200302006057,NA,29.0901146623279,0.460865569410615
"6226",25,23,42,27.1333333333333,0.00408081834010447,0.6,1,21.8702891444192,39.6074382666759,22.0259831126107,0.143018284444086,0.615059277741213,22.8254748979612,36.9677631280917,22.9883196854486,0.65188095921484
"6227",18.5,18,38,23.5,0.00406917599186165,0.64,1,17.6633773206055,31.9042156730055,17.8887709022485,0.119786566097472,0.667335932211168,18.0268157149829,29.4219346112031,18.2279988910814,0.689683422980876
"6228",15,13,NA,19,0.00531914893617021,0.32,1,12.7660064991042,NA,12.8460440883489,0.478119630417903,0.32152837952852,12.8656887153921,NA,12.9868183093679,0.340690871979213
"6229",15,13,NA,22.2,0.00258157786038827,0.4,1,17.7659651947523,NA,18.5514133846565,0.0303844005489358,0.472595923070115,13.7085766638716,NA,14.0427554229197,0.437383617506413
"6230",13,12.6,39,22.0666666666667,0.00512481778425656,0.6,1,15.9152361161452,32.4368108790389,16.0765898872713,0.187525568856519,0.614100255956844,17.1807129722937,31.8214778805015,17.4207998973546,0.667962063971835
"6231",11,10,32.3333333333333,16.3846153846154,0.0101954633204633,0.52,1,11.2042500698441,41.0532741523244,11.2914702205951,0.497102777925992,0.523147229093911,11.8754570328737,33.262281073946,11.9979874137354,0.560092055891579
"6232",19.6666666666667,19,87,34.5384615384615,0.00137927657351789,0.52,1,26.5942678937035,79.4886294910735,26.9927729659395,0.0446283865945725,0.57690418171904,83.5587494890001,83.5587494890001,90.2005500324872,1
"6233",30,29,79,35.5714285714286,0.0017116110101998,0.56,1,39.7650110803338,71.1503219910484,40.7213795799982,0.0120237857876781,0.72745709842403,28.7513217092085,61.9542996312564,28.991579899561,0.586568217003093
"6234",16,15.5,27,24.2941176470588,0.00239048438327157,0.68,1,16.5505466164362,26.8514467293296,16.7690019176321,0.131686240120799,0.707186260885452,15.5375001562842,24.9989641216004,15.6929409830354,0.685151610270088
"6235",15,14,27,17.8,0.00778654485049834,0.6,1,12.5644619395194,26.0902240523941,12.6896323571589,0.30640153259539,0.60831954790415,14.7306207744078,26.2666295217275,14.9504781756515,0.685635686701986
"6236",33,31,NA,43.1818181818182,0.00155287474332649,0.44,1,41.1528615247955,216.648483570945,41.588729321508,0.0268020078403097,0.517147465784187,35.9871614898484,NA,36.4995490768052,0.497041945228811
"6237",31,29,NA,33.3333333333333,0.00232258064516129,0.48,1,33.589180338759,115.849807289263,34.2795246436179,0.0199786850440294,0.581747690069818,77.4370096752946,77.4370096752946,80.3773890479237,1
"6238",27,21,NA,39.6666666666667,0.00101534296028881,0.48,1,67.7090118252092,106.917973196054,70.3544470705463,0.00241327666705709,0.80700910226551,29.5299871354227,194.253989959503,30.2029813630167,0.536450527035138
"6239",23,21,NA,23.3333333333333,0.0062026188835286,0.48,1,18.8145981639904,NA,19.0097956693652,0.131009336292368,0.496598633061323,49.1482320945659,49.1482320945659,50.4688650252874,1
"6240",21,19,75,29.3076923076923,0.00232859347442681,0.52,1,23.7265593537978,77.5622727433564,24.1126469983811,0.0513845199130224,0.571546084188798,23.5047644206067,70.3832412131802,23.9812544091546,0.59943158060202
"6241",18,17,47,22.7142857142857,0.00362426035502959,0.56,1,18.1394412061679,53.404449391247,18.6274857347544,0.0511040880415868,0.625354737834925,20.7669828837743,43.6502210845014,21.2654561425232,0.682723986583284
"6242",13,12,NA,24.6363636363636,0.00188403089187843,0.44,1,15.0654911076855,NA,15.2424025049255,0.179608201883896,0.452108816449235,108.543657489087,108.543657489087,125.479073658001,1
"6243",29,21,NA,24.5555555555556,0.00423285953177258,0.36,1,19.6281957977857,NA,19.9725912496685,0.0693037958720445,0.388771983172409,98.8496248672231,99.2225209917071,104.378721418936,0.998313460131373
"6244",25,17,NA,26.5,0.0041025641025641,0.32,1,22.5244818534268,NA,22.9006576916759,0.0554644999113227,0.35003590328621,120.174442566154,120.174442566154,126.203306999244,1
"6245",11.6666666666667,11,91,23.1538461538462,0.00197577628133184,0.52,1,13.6939414608785,55.2078290144003,13.8408364072143,0.238873642492404,0.530008668203616,59.2063465666995,59.2063465666995,68.1304581600054,1
"6246",19,17,NA,22.6666666666667,0.00547778454047474,0.48,1,17.4195426671664,NA,17.5958541670565,0.156805923278477,0.493566335139528,22.7722309716321,59.4532718703762,23.1444997779777,0.603853505665472
"6247",25,24.3333333333333,79,41,0.00180555555555556,0.52,1,39.9478965013589,85.9964992724352,40.4175856831658,0.0255115620447184,0.614014476877588,71.7464057382728,81.0104316409977,74.0298447501096,0.933248359247284
"6248",16,15,35,19.2857142857143,0.00799608355091384,0.56,1,14.4723170513067,37.2027604092535,14.6200422251028,0.225189793523298,0.57095012645042,21.9800236611257,33.4817612847568,22.4257196047022,0.769049494007685
"6249",15,14.3333333333333,21.6666666666667,21.4444444444444,0.00498277559055118,0.72,2,15.9232967032944,22.798712119663,16.0833833778756,0.188973578143371,0.736675557491683,14.9855175328106,19.7934531686796,15.0541287535921,0.712087602155648
"6250",17,15,NA,21,0.00685975609756098,0.36,1,16.6322373924402,NA,16.9113576297759,0.101201677194117,0.380809755236376,79.2239103854444,79.2239103854444,83.611519067608,1
"6251",13,12.2,63,25.6153846153846,0.00236403312444047,0.52,2,17.821185221719,72.3105148339041,18.1628133885248,0.0764854731457505,0.560001346273928,13.1505917491604,84.3244811022699,13.3949105931676,0.528725220865693
"6252",12.5,12,56,27.5714285714286,0.00193065405831363,0.56,1,19.1307822380105,53.5866635209647,19.5489039597685,0.0576350704420152,0.615928144279306,11.2392815481281,NA,11.3066182798679,0.488649067771406
"6253",21,17,47,27.8571428571429,0.00288915094339623,0.56,1,21.0357402769318,50.8501617089095,21.2705880500355,0.0971078272848645,0.587228632766004,25.2857391155496,50.4232253336764,25.8466793661659,0.689107300675852
"6254",15,13,NA,31.5,0.00102066853789232,0.32,1,19.4163158125979,NA,19.8415397897137,0.0558297730886657,0.35271716331977,663.486189539776,663.486189539776,663.578871250362,1
"6255",17,16.5,39,24.2,0.00292602996254682,0.6,1,17.2402121859618,33.6083615990852,17.3911502974067,0.186011922033106,0.612695190169586,16.4021711268995,29.8430507835953,16.4936872793459,0.59397231069714
"6256",21,20.6,63,31.7692307692308,0.00404693486590038,0.52,1,25.9287852516775,65.8716402181125,26.0510488291534,0.154991593734306,0.529458969735975,25.4340355247335,73.6028770482785,25.5812847778261,0.527141491897571
"6257",23,22.3333333333333,NA,25.6666666666667,0.00552825552825553,0.48,1,21.4530771641163,NA,21.6460086115358,0.116843851200333,0.497299638123832,32.4675908705245,55.4759721188298,32.965838901431,0.702231381293167
"6258",19,18,35,26.8666666666667,0.00256334305504922,0.6,1,19.6514250603131,37.1215702627111,19.8118869713176,0.153838936031365,0.614995683470038,18.7758847814789,35.4699472684844,18.9212015266734,0.610506249969181
"6259",19,17,51,27.8571428571429,0.00399804177545692,0.56,1,21.8099485421373,47.5006637239702,21.9689917651762,0.140303666082993,0.574586158941723,23.5822394007528,48.6077950848675,23.8640271057167,0.625363083463607
"6260",23,22,95,31.1538461538462,0.00163405012376238,0.52,1,23.4868492309373,76.2151226480904,23.8149566125275,0.061607106938739,0.562235792013783,22.9263773498467,75.4272803778745,23.2983072089998,0.570590326810969
"6261",23,13,NA,35.6666666666667,0.00128718535469108,0.24,1,34.6491521316029,NA,35.5662204772741,0.0142611660261,0.303500132531914,2233.83821921848,2233.83821921848,2233.90033462031,1
"6262",23,21,32,24.75,0.00653861871679608,0.64,1,20.7449398039837,33.799789870734,20.904100069361,0.147190541720887,0.65620185346884,30.044970347159,33.5062978147811,30.4348205419969,0.909282064615804
"6263",25,23,NA,32.6363636363636,0.00271836808051761,0.44,1,26.7633882522852,NA,26.9955312802638,0.077932075512232,0.464517047209518,33.131147384581,115.716938192758,33.8337137536561,0.582534522301208
"6264",15,14,35,21.2666666666667,0.00788256726457399,0.6,1,15.9920519541484,28.1631813147372,16.0825055391906,0.338487957217729,0.604041515261994,14.9754318181727,30.9774612979087,15.0801282939315,0.581471598655143
"6265",15,13,NA,21.6666666666667,0.00248618784530387,0.24,1,13.0553000525377,NA,13.2501635780182,0.185956053733814,0.247727407702731,12.6894425271992,NA,12.8127137149344,0.251260852103605
"6266",23,22,59,25.3076923076923,0.00524453823237339,0.52,1,20.7060795433346,62.679005238969,20.8477128149878,0.166227813804769,0.530557744665082,22.4623852809234,47.3534170361463,22.6725183602469,0.599874758284743
"6267",11,9,27,16.7142857142857,0.00884476534296029,0.56,1,11.450009919999,27.9035499707516,11.5438148762192,0.451603060753204,0.564053646279447,28.6475197403624,28.6475197403624,29.8203918417485,1
"6268",21,17,NA,26.2,0.00294672324375295,0.4,1,19.8090157388229,NA,20.0123870369511,0.119479480232104,0.415111952849246,19.6501123663202,NA,19.8652256956412,0.435061503615204
"6269",23,21,67,30.1428571428571,0.00222727272727273,0.56,1,23.0327556367677,54.7357621955486,23.3108739176278,0.074636994340466,0.596312518647809,24.9292452770758,56.282745940742,25.3969435680083,0.643831913313755
"6270",9,7,NA,19.2222222222222,0.00234158186864015,0.36,1,9.29792126663512,NA,9.57095168802357,0.176583380974213,0.380245028317356,292.057718442663,292.057718442663,405.554111857421,1
"6271",15,13,NA,23,0.00225225225225225,0.48,1,14.9962092190674,996.023380138207,15.2258979793795,0.137143722205629,0.500413881685322,15.0129897688539,162.023352177213,15.2192683989357,0.507163495341063
"6272",25,21,NA,31,0.00235849056603774,0.32,1,26.0689382330773,NA,26.5081501863386,0.0410227920691193,0.358408166180164,163.480751264948,163.480751264948,174.623869408227,1
"6273",10,9,NA,13,0.0164473684210526,0.4,1,8.58113294608258,NA,8.66947861313903,0.634847873731521,0.402708325637732,11.5701183495367,198.545645192437,11.8113854800368,0.508055101612485
"6274",29,25,48,33.5714285714286,0.00210481099656357,0.56,1,27.88189759978,58.9326130577954,28.1306626671026,0.0697431099366238,0.595561385373854,28.5105128934175,55.9766270077304,28.7859104724392,0.619170476473495
"6275",21,19,33.6666666666667,21.5333333333333,0.00921526867627785,0.6,1,17.5379594547711,32.3705263280622,17.6607845054168,0.226171572207876,0.608425574029336,30.4982020792375,30.4982020792375,30.9538034373078,1
"6276",29.8,29.4,43,32.4666666666667,0.00289590197693575,0.6,1,27.5897060909275,48.472459839068,27.7987516663853,0.0842931334556871,0.629420023856644,26.9373077616126,42.9234981445232,27.0518093902648,0.612677077853287
"6277",21,19,55,24.6923076923077,0.00449085884353741,0.52,1,19.2619783114191,63.1307831745668,19.4209132551353,0.158406768180354,0.532650481035015,19.4468998319474,52.1902162707711,19.5799060614296,0.541400466942754
"6278",14,13,NA,20.3333333333333,0.00552825552825553,0.48,1,14.1783595315656,NA,14.3087723102999,0.261349841339366,0.487283983964507,12.932003101909,NA,13.0151200987144,0.465213757823347
"6279",29,25,NA,35,0.00126262626262626,0.32,1,40.6181477382433,NA,41.952631667061,0.00816284774282936,0.436395564258443,32.2426954447065,NA,33.1779125332854,0.409119869621753
"6280",24,21,NA,30,0.00486223662884927,0.48,1,25.2667147485538,NA,25.3999871702218,0.145612369111356,0.49007583416021,27.6735439099464,72.1050507133928,27.9324124829425,0.563201542274882
"6281",23,21,NA,26.6,0.00421159029649596,0.4,1,20.766105357181,NA,20.9072390523677,0.166361058055578,0.408078315718602,22.5696244787018,NA,22.78228198496,0.446125247851048
"6282",12.3333333333333,11.6666666666667,NA,17.6666666666667,0.00855513307984791,0.48,1,12.5822460234388,NA,12.7179956374304,0.281259264996266,0.487886034964299,18.8695272988703,46.6815998055148,19.3083580458729,0.643726367987043
"6283",13,12.3333333333333,34,21.8,0.00200149444918873,0.6,1,13.7630296257528,32.3511954568224,13.9937823101118,0.14794298094764,0.625499236848636,12.7267905673623,26.8358316853837,12.8719537457441,0.616097046502394
"6284",17,15,47,25.5333333333333,0.00235710693932283,0.6,1,19.1129531480014,43.4531331099687,19.6391071557066,0.0448834919535049,0.676635736629947,28.9578921347211,41.7590942167559,30.3123705423207,0.84949239409589
"6285",18,17,56,25.8571428571429,0.0028561436232222,0.56,1,19.5497386969426,52.1231786929321,19.8728702230613,0.0744420900428849,0.601222234298645,18.5863888027132,44.2622167362749,18.8204259982391,0.599241411355134
"6286",22,17,NA,31.8,0.00179546107440391,0.4,1,29.9572251394637,NA,30.7450497311198,0.0192128713397665,0.487272712454148,25.1704566864464,NA,25.833775315668,0.476260980521733
"6287",35,33,NA,35.8,0.00161040968822468,0.4,1,39.3874786514843,451.738186969111,40.3420427284759,0.0121536015809738,0.518619773821128,41.2184204254386,223.04544362347,42.5051273791169,0.566905295317785
"6288",15,13,NA,32.2,0.0014548417132216,0.4,1,27.632949187256,NA,28.467328223626,0.0193823877227577,0.487452782592709,221.147587513184,221.147587513184,265.923167750941,1
"6289",19,18,NA,20.1111111111111,0.0220108695652174,0.36,2,17.3336205752561,NA,17.3732815248743,0.72117324828286,0.360181652554454,18.9929516754056,NA,19.0541619692512,0.415295328584284
"6290",35,33,NA,33.4,0.0027067994802945,0.4,1,35.7014016696869,NA,36.4496512094009,0.0173158297920327,0.494009342604521,96.1863220538202,96.1863220538202,99.4513895507214,1
"6291",25,23,75,31.1538461538462,0.00180864726027397,0.52,1,29.7171339870648,82.972225692655,30.539415040058,0.0184616412129661,0.63660005074009,25.7480651578866,78.1258384689965,26.3512197876829,0.609109873570535
"6292",22,21,NA,22,0.0909090909090909,0.16,1,20.029977410306,NA,20.0379182564489,3.13895924285493,0.160000057700063,37.2657948037059,37.2657948037059,37.3586583092802,1
"6293",13,12.3333333333333,NA,23.1818181818182,0.00311470345963756,0.44,1,15.9494302208297,NA,16.163579681285,0.139279115823284,0.456907820793977,15.7614207667516,NA,16.0015438969641,0.471651857854045
"6294",26.3333333333333,25.6666666666667,NA,29.7272727272727,0.00258812457221081,0.44,1,24.6810100276157,NA,25.0040570811663,0.0597399378218648,0.476037808756837,23.5296768636595,NA,23.8107839768922,0.486399833026611
"6295",17,13,NA,19.4,0.00941265060240964,0.4,1,15.0236712579782,NA,15.1353562112911,0.289894423558526,0.404375098323103,18.7918821207348,NA,19.0271696591758,0.497586726836487
"6296",23,19.6666666666667,51,27.2857142857143,0.00308719758064516,0.56,1,25.99555735192,62.2524221896911,26.7922439924436,0.0215415485645825,0.675027922259416,50.0515716460906,50.0515716460906,52.6677855291755,1
"6297",25,23,NA,25,0.00513059701492537,0.44,1,26.8553299472228,243.704166387607,27.7230570575682,0.0190258862693341,0.537763296430497,42.9822394403053,62.1212652535586,44.188644553321,0.814953844608828
"6298",13,12,NA,21,0.00247302158273381,0.44,1,13.305784841156,NA,13.4524875606511,0.245891531139629,0.448436855731237,12.1492426314729,NA,12.2905981983063,0.459782996716991
"6299",15.6666666666667,14.3333333333333,47,21,0.00572183098591549,0.52,1,15.3272797958114,58.3832608631091,15.4836636027905,0.200859141493891,0.531439944078065,15.1770471198415,49.5026239210058,15.3601560861053,0.552677287322837
"6300",19,18.6,22.5,19.25,0.0166840458811262,0.64,1,16.3908246244369,24.1432956628772,16.4582599190685,0.44551944539304,0.641976895936934,19.035728004118,23.6427391307202,19.1324692101834,0.765197588299393
"6301",17,16,75,28.3846153846154,0.00183951584813654,0.52,1,23.0241037810839,79.4605156233329,23.6565534302595,0.0310038340021275,0.603919488497039,26.1310243909119,74.0716513052661,27.0761747919026,0.657534202159358
"6302",33,29,NA,38.8181818181818,0.0015814512756169,0.44,1,43.9332026336035,156.129858667192,44.848802062341,0.0115044898698964,0.579245158427822,111.997339710261,113.036336574936,117.738116465231,0.995697338306019
"6303",27,25,NA,29.6666666666667,0.00278121137206428,0.48,1,26.270687634753,126.791936842545,26.7608006199293,0.0362353152022038,0.544681289441787,69.8056532826488,69.8056532826488,72.5737011436999,1
"6304",17.5,17,26,23.25,0.00320577038669605,0.64,1,16.9846556061451,26.5187256843074,17.0804881594218,0.300833156089232,0.645069052037878,16.6218971434044,23.3672281997557,16.6718741970566,0.636990504914139
"6305",18,17,43,23.2857142857143,0.00504530477759473,0.56,1,17.2387070408807,40.2169480913718,17.3786879542568,0.201062777174237,0.570226807322547,21.687250495346,41.7046263720676,22.1127881985994,0.687925223426229
"6306",17,16.3333333333333,79,22.8461538461538,0.00282873594001071,0.52,1,16.1868866530602,63.1483792240906,16.3795795428068,0.153382511196471,0.536821938045983,16.4801778000864,44.0842020462314,16.6082496595459,0.548637387502612
"6307",21,19.6666666666667,NA,24,0.00486223662884927,0.48,1,19.4725292186095,239.693406503124,19.7233267001176,0.0976080786323951,0.504895827203171,24.4838286267023,58.2712662663523,24.912097092794,0.626627815747483
"6308",12.3333333333333,11.6666666666667,62,25.2857142857143,0.00207873748515188,0.56,1,18.7235910753242,55.429042961659,19.4288576474596,0.0329076175666869,0.653712192569314,56.387197977998,56.387197977998,62.3342430308483,1
"6309",25,23,NA,33.7272727272727,0.00138710564930301,0.44,1,34.7912323230385,182.06187554675,35.867930090233,0.0118962992394701,0.569048823476296,32.390952865624,192.173825936558,33.5084385363365,0.566342752472091
"6310",33,25,91,39.4615384615385,0.00105921580425191,0.52,1,89.9867108901695,89.9867108901695,94.4929209890067,0.00102273572268293,1,95.3196570328966,95.3196570328966,101.925411524489,1
"6311",18,17,NA,28.3333333333333,0.00300400534045394,0.48,1,20.6100633650751,NA,20.7513583334878,0.167392482976468,0.489674416213039,71.2099471726926,71.2099471726926,75.6362936463276,1
"6312",15,13,67,27.2857142857143,0.00207627118644068,0.56,2,18.9570232005823,50.3255831823725,19.2426243536961,0.0873317209654845,0.59460916710318,15.3822947512718,54.2109920507004,15.5516481999682,0.540667987254733
"6313",17,16,NA,32.2727272727273,0.00136507220216607,0.44,1,24.5152387093433,NA,25.0278139401665,0.0368181873065734,0.49985000831309,21.0783253838817,NA,21.7615038131421,0.496764825633874
"6314",11.6666666666667,11,39,16.6923076923077,0.0111418776371308,0.52,1,12.4104785153718,39.6668086692268,12.4854185030794,0.525721371195256,0.522080290923342,10.9506644921126,35.7433117091213,11.0533093016776,0.538950001645752
"6315",21,17,51,22.2307692307692,0.005855044345898,0.52,1,17.1087644122467,62.0390927064291,17.2795694522217,0.164885698599437,0.533817215621459,20.2539865794718,44.1931177967274,20.5560615481504,0.631304177541404
"6316",22.3333333333333,21.6666666666667,NA,25.7272727272727,0.00863299086757991,0.44,1,21.882901140088,NA,21.940148297582,0.395280837027762,0.441020139125546,21.5212301053675,NA,21.5460780452682,0.437727026609412
"6317",35,29,NA,41,0.00188253012048193,0.4,1,35.6354801331425,NA,35.8602673002818,0.0609775153023611,0.428786757571597,33.8738180290509,NA,34.1920640088707,0.445540281490423
"6318",12.5,12,39,19,0.00476839237057221,0.56,1,12.5866145357316,29.3606106762533,12.6796286706216,0.41555029850167,0.563932439245608,12.0464685962032,27.8606050944305,12.1152421823563,0.549382718409723
"6319",21,17,NA,31.5454545454545,0.00176941974730931,0.44,1,23.5898295502041,NA,23.9305011687988,0.0589724803994858,0.477516312599573,19.6316068615846,NA,19.9269379973266,0.449973786691201
"6320",25,24,28.6,24.7333333333333,0.00845102163461538,0.6,2,20.952015695278,33.5788554829668,21.0337960034372,0.287620366588755,0.603606837540013,23.3923776554858,33.1381946547445,23.5181396556598,0.685635404169572
"6321",21,19,43,27.1333333333333,0.00366592805005214,0.6,1,21.2474290892499,39.5446583961221,21.4175746434678,0.134263871633509,0.617359411134637,21.2360229949621,38.8711100058493,21.4333117631886,0.634889966776416
"6322",22.3333333333333,21.6666666666667,34,24.7333333333333,0.00561601437699681,0.6,1,20.2148173390909,36.2026672075637,20.3456043117072,0.184641308115222,0.610259686017396,21.8461228350222,34.0393664091441,21.9873861949199,0.658176965144098
"6323",23,21,NA,28.2,0.00175759280089989,0.4,1,24.6346282972321,NA,25.4920231820611,0.0207957788171426,0.485064149214599,40.7057558462844,199.58368562038,43.1781074057811,0.62688790344464
"6324",19,13,NA,36.6,0.000987517775319956,0.4,1,62.6291736712893,205.650362513248,65.9555520490499,0.0019679905804866,0.667461725628556,195.447532950265,195.447532950265,218.515513720629,1
"6325",29,27,67,37,0.00166223404255319,0.6,1,36.2924411149723,59.7881404375281,36.9485891860471,0.0196342492095626,0.729693783235677,61.7093001368923,61.7093001368923,64.0203046139204,1
"6326",30.3333333333333,29.6666666666667,36,32.0588235294118,0.00357673267326733,0.68,1,27.0458063919881,37.2034165692,27.1821594885219,0.133075315896439,0.695964577992131,28.052812738903,36.6984409112032,28.2060162757577,0.734224971783228
"6327",18.5,18,27,24,0.00278551532033426,0.64,1,17.0569103077819,29.3550840746816,17.2169895683122,0.176860791244776,0.655082954814758,17.096675690135,27.4978469758824,17.2258814406972,0.659721553117014
"6328",23,21,NA,30.6666666666667,0.00183411453026289,0.48,1,25.0782722222784,128.088365807529,25.5779928644887,0.0370527373249551,0.544374802938588,21.8484385414688,120.225896471493,22.219714507356,0.532293945899237
"6329",19,18,59,24.3846153846154,0.00376694008559201,0.52,1,18.8735335352101,71.4478144428305,19.1627684002324,0.0865325854834972,0.552652257194216,23.0981656094799,54.4301365970944,23.5476446750858,0.637906366566235
"6330",20,19.5,51,28.7333333333333,0.00246106055302765,0.6,1,21.0199247023904,38.7035175730796,21.1782770273675,0.146081332854691,0.615165496498514,19.0526098884693,33.7665634586387,19.1281485901134,0.575166331406265
