"","t501","t502","MGT","Pmax","t50f1","t50f2","MGTf","Pmaxf"
"5549",5.5,5.33333333333333,6.55555555555556,0.72,5.58529009300523,6.92920008894522,5.65576527504184,0.750135971513371
"5550",4.83333333333333,4.66666666666667,5.13636363636364,0.88,4.37417721358773,4.70111375411767,4.43002718408717,0.897189492695547
"5551",4.25,4.16666666666667,4.95,0.8,4.20831517082561,4.64560155916117,4.22904563908201,0.801181552420983
"5552",4.5,4.375,5.30434782608696,0.92,4.44354748759493,4.62454751197487,4.48173528249268,0.928126567451868
"5553",4.83333333333333,4.75,5.8,1,4.77604444821053,4.77604444821053,4.80474692153175,1
"5554",4.5,4.4375,5.04347826086957,0.92,4.32198372005272,4.50203750962865,4.36075909405639,0.928081625352157
"5555",4.33333333333333,4.25,4.8695652173913,0.92,4.19302335441666,4.3265644763441,4.21097830061986,0.920829057562019
"5556",3.8,3.7,4.80952380952381,0.84,3.8109214730307,4.27476403593963,3.86531135031935,0.853360035430962
"5557",4.42857142857143,4.35714285714286,5.28,1,4.354471190322,4.354471190322,4.38123618224555,1
"5558",3.91666666666667,3.83333333333333,4.95454545454545,0.88,3.93940650182184,4.24063478891971,3.98396252513133,0.889443635528246
"5559",5,4.91666666666667,6,0.92,5.1672605600362,5.35697850530413,5.21144155112852,0.934457198411871
"5560",4.66666666666667,4.58333333333333,5.69565217391304,0.92,4.65317574833649,4.84108851648472,4.70033784357285,0.933908047379732
"5561",5,4.83333333333333,6,0.92,4.9604126816909,5.12390557088393,5.033096941247,0.95389864571982
"5562",5.125,5,6,0.8,5.06113310293267,5.7307893332347,5.10772500517587,0.81350939309376
"5563",5.25,5,6.18181818181818,0.88,5.26119608724419,5.56536041346194,5.29446388145077,0.887658761421248
"5564",4.65,4.6,5.59090909090909,0.88,4.74103393448575,4.94829438332785,4.75610419133691,0.880565016759536
"5565",4.625,4.5,5.59090909090909,0.88,4.55206533369536,4.88198841782015,4.60791070824963,0.898091456176285
"5566",4.58333333333333,4.5,6.18181818181818,0.88,4.90593527834848,5.23555368532971,4.98032857023045,0.913184134778535
"5567",3.85714285714286,3.78571428571429,4.60869565217391,0.92,3.79687847551296,3.92871360216595,3.81619532276719,0.920894992764959
"5568",4.5,4.375,6.21739130434783,0.92,4.97712693484419,5.08180987946868,5.075652417383,0.973945829245349
"5569",4.8,4.7,5.19047619047619,0.84,4.50729758666035,4.94686474380083,4.54568774520754,0.847681532962199
"5570",4.5,4.42857142857143,4.90909090909091,0.88,4.27090435299121,4.50693654668519,4.29282248507081,0.88159525221737
"5571",4.83333333333333,4.75,5.73913043478261,0.92,4.92168981071417,5.08778807678145,4.94714481925668,0.923478188844172
"5572",5.07142857142857,5,5.72727272727273,0.88,4.83921298289369,5.12650032524822,4.86994114171128,0.885300829544224
"5573",5,4.92857142857143,6,0.92,5.02039108994906,5.20942625438688,5.0632227342798,0.932860948832885
"5574",5,4.875,5.43478260869565,0.92,4.67759244539382,4.86153921377169,4.71611107631206,0.929003472638151
"5575",3.75,3.66666666666667,4.625,0.96,3.68394822124151,3.7496362526691,3.73720479905532,0.97415440205029
"5576",4.6,4.5,5.52173913043478,0.92,4.6110298113032,4.79697208182138,4.66673779165708,0.939152970650651
"5577",5.3,5.2,6.13636363636364,0.88,5.16717988431909,5.49606432842141,5.2131884289267,0.895024860640587
"5578",5.125,5,5.63636363636364,0.88,4.87385327199686,5.15871254606964,4.90368183996684,0.884983077556163
"5579",3.9,3.8,4.70833333333333,0.96,3.8527999796888,3.92301211807777,3.88020395189789,0.962888743555387
"5580",5,4.83333333333333,5.91304347826087,0.92,5.04475878710069,5.16045562774349,5.13803825599933,0.970744028665037
"5581",4.92857142857143,4.85714285714286,5.54166666666667,0.96,4.84513149216987,4.92096811147038,4.8814663066043,0.968721270788287
"5582",3.91666666666667,3.83333333333333,4.5,0.88,3.75721063978623,4.02329241168795,3.79017468748389,0.884277952812802
"5583",4.5,4.42857142857143,5.04545454545455,0.88,4.3108938159536,4.58722596350411,4.34219723360461,0.8845239423941
"5584",4.6,4.5,5.38095238095238,0.84,4.48336621641127,4.8989462239353,4.51679811354932,0.845450743840865
"5585",5.125,5,5.95454545454545,0.88,4.97396363166738,5.30885250488068,5.03963651172949,0.907462059687258
"5586",5.25,5.125,6.08695652173913,0.92,5.09467036448913,5.27996698613411,5.14972986492776,0.941723531625433
"5587",4.125,4,5.5,0.8,4.29897000460478,4.92248529192376,4.34359165816515,0.809601260529674
"5588",4.625,4.5,5.40909090909091,0.88,4.59120581121141,4.90690247739169,4.63491541301721,0.891091444326081
"5589",4.6875,4.625,5.09090909090909,0.88,4.42169465757224,4.71646716519429,4.45800374543776,0.886841129962276
"5590",4.5,4.41666666666667,5.23809523809524,0.84,4.22051148275482,4.66266505850757,4.26228669086833,0.848485059248543
"5591",5,4.91666666666667,5.69565217391304,0.92,4.96001398513635,5.14447171125072,4.99620692348023,0.92865386285143
"5592",4.66666666666667,4.5,5.85714285714286,0.84,4.86687536592381,5.37560625204834,4.96694106564251,0.889059510583477
"5593",4.33333333333333,4.16666666666667,5.80952380952381,0.84,4.60625649762735,5.06613818599258,4.64891143444732,0.850087448910419
"5594",3.92857142857143,3.85714285714286,4.875,0.96,3.88556739971393,3.95688117101691,3.91437207622638,0.963369463652689
"5595",4.91666666666667,4.83333333333333,5.45454545454545,0.88,4.63190788569322,4.92309991851812,4.66526487663744,0.886003968004768
"5596",4.75,4.625,5.91304347826087,0.92,4.91660193259819,5.09992960677562,4.97506162023391,0.942965911586096
"5597",3.8,3.7,4.60869565217391,0.92,3.69582066389609,3.87087883431177,3.73944950563018,0.928784225801174
"5598",4.5,4.33333333333333,4.83333333333333,0.72,4.03986861095318,5.06602727907272,4.08327320198311,0.727503373062161
"5599",4.5,4.33333333333333,5.59090909090909,0.88,4.59621013528159,4.92947569877578,4.66196620938737,0.904765035774295
"5600",4,3.91666666666667,4.64,1,3.8253914997948,3.8253914997948,3.86868786648293,1
"5601",4.83333333333333,4.75,5.48,1,4.63333413438787,4.63333413438787,4.67065407523593,1
"5602",4.2,4.1,4.73913043478261,0.92,4.06690754495078,4.23359161899966,4.0986898800313,0.924504753678679
"5603",4.5,4.33333333333333,5.22727272727273,0.88,4.27027815458631,4.59160952822361,4.32245182176238,0.894569639505003
"5604",4.75,4.66666666666667,5.45,0.8,4.73381130688982,5.21456296740348,4.75635929723565,0.801953817083911
"5605",4.625,4.5,5.29166666666667,0.96,4.47904796316945,4.52285899461798,4.5440264362291,0.985620677149763
"5606",4.3,4.2,5.09090909090909,0.88,4.16739418424518,4.45246957663574,4.2026455422248,0.885823880591798
"5607",4.16666666666667,4,5.75,0.8,4.52290055543381,5.15085925879203,4.56615423659578,0.80963520868803
"5608",4.375,4.25,5.95454545454545,0.88,4.79857717625766,5.12677509391408,4.87520638843736,0.913840303059282
"5609",4.75,4.625,5.89473684210526,0.76,4.76165376748236,5.63616365982607,4.80917182754562,0.772088463348748
"5610",4.5,4.33333333333333,5.45454545454545,0.88,4.43857455292292,4.74951894576261,4.48155249151114,0.890163607536187
"5611",5,4.5,5.26086956521739,0.92,4.37533409861031,4.55700134959064,4.4151128424631,0.928735556523125
"5612",3.6875,3.625,4.90909090909091,0.88,NA,NA,NA,NA
"5613",3.8125,3.75,5,0.8,3.97343339365706,4.45118040855874,3.99963314899483,0.80221079754743
"5614",4.41666666666667,4.33333333333333,4.90909090909091,0.88,4.12310829660731,4.39526418429725,4.15467903356093,0.884319628603372
"5615",4.5,4.4,5.22727272727273,0.88,4.38636043255542,4.67576946864715,4.4211163765963,0.886071399881059
"5616",4.9,4.8,5.45454545454545,0.88,4.76738488329884,4.99436950626019,4.78548200206594,0.881087727080055
"5617",5.33333333333333,5.16666666666667,5.69565217391304,0.92,4.98385245560075,5.1515552442677,5.00965258047502,0.923713191788412
"5618",4.3,4.2,5.1,0.8,4.0101246472946,4.71188409760428,4.08017347088138,0.82168833875184
"5619",4.6,4.5,5.82608695652174,0.92,4.75870029147288,4.94424664055348,4.79822486585381,0.929829541063749
"5620",4.5,4.25,5,0.76,4.27722894621972,4.91891360303143,4.30326446455974,0.762323220446321
"5621",4.5,4.25,5.04347826086957,0.92,4.12753260096917,4.30640514374843,4.19299164233947,0.94270943904611
"5622",5.14285714285714,5.07142857142857,5.68,1,4.80826905365239,4.80826905365239,4.84917959706153,1
"5623",4.4,4.3,5.14285714285714,0.84,4.38868158039336,4.71134554188874,4.40823929340161,0.841113107095761
"5624",4.875,4.75,6,0.8,5.13439328007461,5.80837365755046,5.18129610411781,0.814039768439792
"5625",4.3125,4.25,4.54545454545455,0.88,3.88063592227445,4.13616343466407,3.90950723263056,0.883105730299669
"5626",4.5,4.4375,5.12,1,NA,NA,NA,NA
"5627",5.125,5,5.5,0.72,4.75920967135324,5.69197429146264,4.78993214583847,0.724197260427063
"5628",4.42857142857143,4.35714285714286,5.43478260869565,0.92,4.38623922692583,4.57108037106942,4.43045900773567,0.931124181600575
"5629",4,3.91666666666667,5.42857142857143,0.84,4.42239034043016,4.91770103821458,4.48053618457886,0.857976872998747
"5630",5.25,5.125,5.73913043478261,0.92,5.02147652233692,5.2049545933858,5.05623389873053,0.928061756391276
"5631",4.33333333333333,4.25,5.39130434782609,0.92,4.33060140351554,4.51616104624317,4.3783439672586,0.93289695413452
"5632",5,4.83333333333333,5.28571428571429,0.84,4.57378652300469,5.0407408616824,4.61881913717019,0.851227060784026
"5633",4.75,4.625,5.29411764705882,0.68,4.59018021285821,5.86778075444737,4.62681081730101,0.685734827254373
"5634",5.25,5.16666666666667,5.77272727272727,0.88,4.87100427009033,5.15578913556568,4.90083000524257,0.884975969518438
"5635",3.8125,3.75,5.04545454545455,0.88,3.912234839441,4.17007475220843,3.94147830381039,0.88325519208593
"5636",4.71428571428571,4.64285714285714,5.47826086956522,0.92,4.67268644677094,4.82567445106981,4.6945032286142,0.921975830727625
"5637",5.125,5.0625,5.04761904761905,0.84,4.25994090066619,4.71069990524163,4.30362854342738,0.84950323073534
"5638",4.375,4.25,5.5,0.88,4.33997331099383,4.65900209819576,4.38911695351815,0.89314697038592
"5639",5,4.875,5.28571428571429,0.84,4.61804755399787,5.03806872868729,4.65137405566338,0.845688766112482
"5640",4.64285714285714,4.57142857142857,5.36363636363636,0.88,4.58133767774633,4.87984787147758,4.61759504217867,0.887218772796676
"5641",5.41666666666667,5.33333333333333,6.3,0.8,5.50138341069118,6.26042421454961,5.59181073838999,0.84735869895179
"5642",4.5,4.33333333333333,5.09090909090909,0.88,4.30852876437831,4.57969797537545,4.33840040368995,0.883991680883042
"5643",4.66666666666667,4.58333333333333,5.65217391304348,0.92,4.77004548571913,4.95742016125458,4.82300289328668,0.93822298819016
"5644",4.33333333333333,4.16666666666667,5.52380952380952,0.84,4.40214494882678,4.87740243488827,4.4519068687935,0.853124695037433
"5645",4.5,4.41666666666667,4.90476190476191,0.84,4.25129195976658,4.64017282094728,4.28141131587563,0.84381146973377
"5646",4.33333333333333,4.25,5.17391304347826,0.92,4.2725637852611,4.41997290982563,4.29449842250762,0.92167286361991
"5647",5.33333333333333,5.16666666666667,6.23809523809524,0.84,5.324070253198,5.84669876793205,5.3916509894328,0.870441675132702
"5648",5,4.875,5.41176470588235,0.68,4.72553974479833,5.70994924299633,4.74684993668807,0.681394574805111
"5649",5.3,5.2,6.27272727272727,0.88,5.40961968319218,5.7312649386353,5.44910696124455,0.891944748301306
"5650",4.5,4.4375,5.8,1,4.62477105943215,4.62477105943215,4.66772114006945,1
"5651",4.5,4.4,5.36363636363636,0.88,4.44430107044835,4.72880133800525,4.47700680218278,0.885323824390228
"5652",4.9,4.8,6.18181818181818,0.88,5.0888144595115,5.41953806385315,5.13722719303165,0.89619911790579
"5653",4.4,4.2,5.63157894736842,0.76,4.63528943641151,5.52449133130533,4.68621778613222,0.773367459325311
"5654",4.9,4.8,5.77272727272727,0.88,4.90897548157628,5.18223757969017,4.93563361307748,0.883757948481195
"5655",5,4.92857142857143,6.17391304347826,0.92,5.12127235117423,5.3088917441252,5.17288841512609,0.939395165433213
"5656",4.75,4.5,5.55,0.8,4.47721718894933,5.22606879196361,4.56419640233136,0.834713797988709
"5657",4.625,4.5625,5.39130434782609,0.92,4.48609833663942,4.66831088728305,4.52501170640399,0.928617710987113
"5658",4.16666666666667,4,5.16666666666667,0.96,4.21832339770073,4.28472121332091,4.26954851922469,0.975076765301621
"5659",5.41666666666667,5.33333333333333,6.16666666666667,0.96,5.32258284341391,5.38829900828793,5.36753455488293,0.976513341674494
"5660",4.9375,4.875,5.66666666666667,0.96,4.96072415494037,5.02149779511819,4.97480264433897,0.960545255804808
"5661",4.83333333333333,4.75,5.26086956521739,0.92,4.60213889089681,4.77999652086101,4.63607030591656,0.926473362577973
"5662",5.3,5.2,5.5,0.88,4.83801217735541,5.16327698412852,4.8848072392854,0.89390851164466
"5663",4.1,4,4.59090909090909,0.88,3.93835069046016,4.15673538643585,3.95847951108733,0.881046960037012
"5664",4.625,4.5,5.3,0.8,4.5017296123035,5.17861496136652,4.55570453122857,0.815166678866744
"5665",5.2,5.1,6,0.92,5.11049624404719,5.30003485646525,5.156780615244,0.935588558752128
"5666",4.78571428571429,4.71428571428571,5.77272727272727,0.88,4.92335670462405,5.25456211885586,4.97430396351018,0.896963990356948
"5667",5.75,5.5,6.45,0.8,5.425654848873,6.16740919166624,5.49145706450618,0.828592231173754
"5668",4.875,4.75,5.54545454545455,0.88,4.5395666087425,4.8686938468884,4.59458301229534,0.897511657928258
"5669",4,3.91666666666667,4.52380952380952,0.84,3.87618029718146,4.22179316126634,3.90161642274794,0.842049702448152
"5670",4.42857142857143,4.35714285714286,4.95238095238095,0.84,4.27641650809278,4.60669372854932,4.29745306801118,0.841341655815012
"5671",4,3.92857142857143,4.73913043478261,0.92,3.90957900678732,4.05787278577242,3.93400606672153,0.922010817445026
"5672",6,5.75,6.52631578947368,0.76,6.12874811072629,7.14034744926682,6.25804953745605,0.841712962539411
"5673",4.33333333333333,4.16666666666667,4.91304347826087,0.92,NA,NA,NA,NA
"5674",4.8,4.7,5.23809523809524,0.84,4.53666614018421,5.02818244446809,4.59118472812754,0.856409776699177
"5675",4.83333333333333,4.66666666666667,5.65,0.8,4.72528373200608,5.29853290928302,4.75841840151078,0.805565465727628
"5676",4.41666666666667,4.33333333333333,5.31818181818182,0.88,4.28715037046976,4.61681112069041,4.35740448464962,0.905659385902263
"5677",4.4,4.3,5.17391304347826,0.92,4.37148202403678,4.55418243567356,4.41255871944161,0.929389985745095
"5678",4.42857142857143,4.35714285714286,5,0.84,4.28944866250086,4.63177100282381,4.31204815111765,0.841682755246674
"5679",4.78571428571429,4.71428571428571,5.35,0.8,4.58780654553688,5.21343062805838,4.63005113813141,0.809347059739666
"5680",4.28571428571429,4.21428571428571,4.66666666666667,0.84,3.87843636389875,4.32804314466377,3.92658229985192,0.850516358278372
"5681",4.6,4.5,5,0.76,4.35976982244338,5.06411415451372,4.39082731336347,0.763898292478139
"5682",5,4.875,5.31578947368421,0.76,4.67926253695969,5.39699248542607,4.70960677806341,0.764155397261301
"5683",4.125,4,4.75,0.96,3.7505165109741,3.78491945071107,3.82688349022082,0.988556962232606
"5684",4.5,4.41666666666667,5.61904761904762,0.84,4.5824888007269,5.02293912248706,4.62044349446655,0.847680423247436
"5685",4.33333333333333,4.16666666666667,4.94736842105263,0.76,4.09428170053592,4.87415108131472,4.13545020807701,0.76713400902501
"5686",4,3.91666666666667,4.73913043478261,0.92,3.85984723183574,4.03963583995565,3.9214454883201,0.938963180753345
"5687",5,4.9,6,0.92,5.00592973360802,5.19496491306674,5.05446152209228,0.936551139078343
"5688",5.3125,5.25,6.04545454545455,0.88,5.23892834925829,5.52995363149073,5.26832869435606,0.885612176711189
"5689",5.375,5.25,6.36363636363636,0.88,5.32106046945084,5.64612927769166,5.39553318682738,0.917238330216845
"5690",4.6,4.5,5.52380952380952,0.84,4.69845488748385,5.21508007634114,4.79065597812845,0.881931073314372
"5691",4.6,4.5,5.26086956521739,0.92,4.4983968483573,4.68352097013147,4.54101791330761,0.93063802355276
"5692",4.66666666666667,4.5,5.1304347826087,0.92,4.34152847613695,4.51773808104054,4.37677892888811,0.926467258216952
"5693",3.91666666666667,3.83333333333333,4.95833333333333,0.96,3.93854347347998,4.01233668169269,3.9760385965829,0.966861222333359
"5694",4.4,4.3,5.26086956521739,0.92,4.41710181401718,4.56702827184438,4.43914427536679,0.921811549268923
"5695",5.125,5,5.72727272727273,0.88,4.95124306221412,5.26391381079663,4.98998384911689,0.889639277352353
"5696",3.1,3,4.27272727272727,0.88,3.12937720283575,3.39517265734952,3.16990742148107,0.886101871057846
"5697",4.5,4.33333333333333,5.68181818181818,0.88,4.66239809954379,4.99206658050047,4.71572880436808,0.897103895702288
"5698",3.92857142857143,3.85714285714286,4.81818181818182,0.88,3.99152307626918,4.31606985665367,4.06729431797416,0.907249347189989
"5699",5.33333333333333,5.16666666666667,5.61904761904762,0.84,4.85473949196017,5.31773923931477,4.89599326445832,0.85021350977023
"5700",4.83333333333333,4.75,5.17391304347826,0.92,4.54522287114883,4.71669165299432,4.57564626643698,0.924800104808916
"5701",5.08333333333333,5,5.36363636363636,0.88,4.55341247673095,4.87089993590778,4.59858451786035,0.891760572532603
"5702",5.25,5,5.9,0.8,5.12127881445727,5.71997029299252,5.1553870012426,0.806977307872113
"5703",5.25,5.125,6,0.84,5.26225902261384,5.62460972403069,5.28324597974105,0.842153000978038
"5704",3.75,3.66666666666667,4.90909090909091,0.88,3.79770844208197,4.08366338581365,3.83723990402182,0.886854433338668
"5705",4.42857142857143,4.35714285714286,5.05263157894737,0.76,4.09450035428149,5.0102492305983,4.15690163506284,0.77702429351601
"5706",4,3.9375,5,0.92,4.15558019784348,4.33911125712248,4.20258199663101,0.931833908495357
"5707",4.125,4,4.86363636363636,0.88,4.08827281628226,4.32952691378826,4.11229158627818,0.881961489189366
"5708",4.55555555555556,4.5,5.17391304347826,0.92,4.42775409726761,4.59090953811735,4.45490466788888,0.92336632238884
"5709",5.5,5.41666666666667,6.17391304347826,0.92,5.42677698701053,5.60516825526842,5.45541962537532,0.92597115032224
"5710",4.57142857142857,4.5,5.73913043478261,0.92,4.74283112993912,4.92916020932856,4.79790395019378,0.939490570657991
"5711",4.16666666666667,4.08333333333333,4.92,1,NA,NA,NA,NA
"5712",4,3.9,4.90476190476191,0.84,3.99940121198053,4.48071270941798,4.05807724677079,0.85632114281848
"5713",4.625,4.5625,5.69565217391304,0.92,4.66187794061767,4.84782393121106,4.7176471847994,0.939485018268374
"5714",5.625,5.5,5.95454545454545,0.88,5.29288939503609,5.62302723437165,5.3387777041981,0.895617525443001
"5715",5.28571428571429,5.21428571428571,6.08695652173913,0.92,5.16768714869468,5.31411441023281,5.18550545988962,0.921345488589875
"5716",4.5,4.42857142857143,5.31818181818182,0.88,4.49592004951576,4.71346141679875,4.51345358641156,0.880849171027182
"5717",4.33333333333333,4.16666666666667,4.85714285714286,0.84,4.1445289475359,4.52769665837514,4.17439086524009,0.84358005499298
"5718",4.85714285714286,4.78571428571429,5.91304347826087,0.92,4.97599282671795,5.16201797289341,5.03082106863478,0.940764045524474
"5719",5.5,5.42857142857143,6.29166666666667,0.96,5.57876243099952,5.5941848328381,5.64398443715183,0.995416117037703
"5720",4,3.91666666666667,4.61904761904762,0.84,3.90595319629996,4.1962327329901,3.9235927801828,0.840622777050068
"5721",4.66666666666667,4.58333333333333,5.28571428571429,0.84,4.50174917258222,5.01886177334286,4.57815930210054,0.869809037429449
"5722",3.58333333333333,3.5,4.7,0.8,3.6292587027886,4.19949515260273,3.67151053752691,0.806962083603601
"5723",4.6,4.5,5.47826086956522,0.92,4.65655541989876,4.84055663319047,4.69538012477269,0.929099566255222
"5724",5.5,5.375,6,0.92,5.20512285092259,5.39299257847671,5.25580374393124,0.939253103579797
"5725",4.14285714285714,4.07142857142857,4.47619047619048,0.84,3.77177016270127,4.10164176141324,3.79544578921658,0.841582400660169
"5726",4.33333333333333,4.16666666666667,5,0.92,4.24268619704236,4.41708956234319,4.27764963501366,0.926121208701636
"5727",5.25,5.125,5.91304347826087,0.92,5.10323506842842,5.29209579484273,5.15231119062557,0.937480036056579
"5728",4.44444444444444,4.38888888888889,5.34782608695652,0.92,4.40919005951877,4.57789368726969,4.43916732978515,0.924376822136049
"5729",4.85714285714286,4.78571428571429,5.82608695652174,0.92,4.90040686090517,5.06414441407551,4.92501340097711,0.923131904257974
"5730",4.625,4.5625,5.32,1,4.41553628629025,4.41553628629025,4.45176200439844,1
"5731",4.5,4.42857142857143,4.91666666666667,0.96,4.20753033574863,4.28243752344042,4.24206351544661,0.966113676447572
"5732",4.83333333333333,4.75,5.65217391304348,0.92,4.79837638543183,4.97408551625875,4.82933622218435,0.925555370953387
"5733",5.16666666666667,5.08333333333333,5.85714285714286,0.84,4.97575833071083,5.36598648290044,5.00181859674769,0.843475023354465
"5734",4.625,4.5625,5.15789473684211,0.76,4.50375431709682,5.22914698530126,4.53588318474967,0.76449445792901
"5735",5.1,5,5.63636363636364,0.88,4.78951914295432,5.11665216844966,4.83836942183356,0.894942308322695
"5736",4.5,4.33333333333333,5.5,0.88,4.54624839668207,4.84146554291733,4.58163177070244,0.886721847782119
"5737",4.375,4.25,5.72727272727273,0.88,4.5626479062709,4.88210437482304,4.60890935054574,0.892409465891925
"5738",3.83333333333333,3.75,4.60869565217391,0.92,3.68352076653848,3.84288595564553,3.71493574947901,0.923837461444125
"5739",3.75,3.625,4.52380952380952,0.84,3.50143063588861,3.96175614530934,3.56064673308232,0.854737572865057
"5740",4.3,4.2,5.09090909090909,0.88,4.20855443778922,4.51764122894018,4.25345949427153,0.890412346387299
"5741",4.33333333333333,4.16666666666667,5.56521739130435,0.92,4.63414658824963,4.82201957300932,4.68317093576545,0.934973416015274
"5742",4.5,4.41666666666667,5.30434782608696,0.92,4.45109161393667,4.63092332619664,4.48809968090165,0.927564518544328
"5743",4.8,4.7,5.89473684210526,0.76,5.00551752777783,5.91131387854622,5.05559983389374,0.774551277772055
"5744",5.33333333333333,5.16666666666667,6,0.92,5.10306145397978,5.24316365496312,5.18554014592073,0.962959635391805
"5745",4.75,4.625,5.39130434782609,0.92,4.54904046220444,4.73119830118046,4.58713405153007,0.928382802174371
"5746",4.66666666666667,4.5,5.90476190476191,0.84,4.64902229341377,5.1630350678188,4.71621076503411,0.864906308892925
"5747",4.5,4.33333333333333,5.25,0.8,4.33597429910458,5.04078513820629,4.40081814390864,0.820482768209871
"5748",3.92857142857143,3.85714285714286,4.72727272727273,0.88,3.89090316405245,4.13233741431006,3.91619484888156,0.882122101926375
"5749",4.7,4.6,5.36363636363636,0.88,4.52568296737393,4.84332673179489,4.57129436885224,0.891899715390322
"5750",4.75,4.5,5.22222222222222,0.72,NA,NA,NA,NA
"5751",4.8,4.6,6.08695652173913,0.92,5.0418199913399,5.21588438143701,5.10709506831067,0.948970708446936
"5752",5.41666666666667,5.33333333333333,5.83333333333333,0.96,5.12791975837431,5.20454997421249,5.16130548769544,0.967974678145354
"5753",5.375,5.25,5.68181818181818,0.88,4.89091435939932,5.22011767687687,4.94027238983227,0.895768901414417
"5754",4.375,4.25,5.22727272727273,0.88,4.40172844657003,4.66262656967796,4.42835726346535,0.883017004495011
"5755",4.66666666666667,4.5,5.33333333333333,0.84,4.58188912614589,4.98972612086157,4.61315616357771,0.844774002574244
"5756",4.25,4.125,5.28571428571429,0.84,4.31920253370263,4.79639461940833,4.37079312148867,0.853787413117989
"5757",5.2,5.1,5.63157894736842,0.76,4.80649003325972,5.69345860767439,4.85543458393475,0.773021197236936
"5758",5.25,5.125,6.57894736842105,0.76,5.38076008063664,6.33076136113741,5.43531254570166,0.779341386302051
"5759",5.35714285714286,5.28571428571429,5.75,0.96,5.15256397128369,5.2280477460288,5.17767446201653,0.963884761437376
"5760",3.75,3.625,4.78947368421053,0.76,3.70417317872712,4.50310698849894,3.75203848472061,0.768963295371802
"5761",4.75,4.5,5.55,0.8,4.7959276209885,5.55534414564683,4.89099141081156,0.842725657870468
"5762",5.41666666666667,5.33333333333333,5.75,0.96,5.16567476274207,5.24267862353857,5.19533937525505,0.96606196643984
"5763",4.625,4.5625,5.24,1,4.48347626302212,4.48347626302212,4.50558946880872,1
"5764",3.9,3.8,4.15,0.8,3.51625377734768,3.9399948725141,3.5392467770351,0.801251460165244
"5765",5.5,5.33333333333333,5.95454545454545,0.88,5.1898689755803,5.49086464081747,5.22252882297206,0.887117426412468
"5766",4.5,4.4375,5.19047619047619,0.84,4.31444898646132,4.77339785568516,4.35990629959897,0.850547481307878
"5767",4.5,4.375,5.15789473684211,0.76,4.33416574822771,4.94569785274134,4.357510696873,0.761723864888788
"5768",5,4.83333333333333,6.04761904761905,0.84,4.99346398430906,5.47935463585178,5.04045921919429,0.854109100359129
"5769",4.5,4.4,5.55,0.8,4.38021778698124,5.05264637176655,4.43458769317731,0.814850091046955
"5770",4.7,4.6,5.5,0.8,4.58622163140511,5.12526942425073,4.61586512753646,0.803963635235255
"5771",5,4.75,5.60869565217391,0.92,4.69912939557582,4.88577480407404,4.7535772700662,0.938817436081738
"5772",4.25,4.16666666666667,4.875,0.96,4.08468828959286,4.15798947003287,4.11500921834609,0.964169922770296
"5773",4.33333333333333,4.16666666666667,5.26086956521739,0.92,4.221118962837,4.40456947456264,4.26618037295696,0.931010594007923
"5774",5.07142857142857,5,5.45454545454545,0.88,4.69216772566511,4.99561440064389,4.72932169776049,0.887962165586316
"5775",4.9,4.8,5.54545454545455,0.88,4.82934365895412,5.09275929940012,4.85415925163188,0.882971380899931
"5776",4.16666666666667,4.08333333333333,4.56521739130435,0.92,3.8381863843524,3.9966708536954,3.86766433973871,0.923389967058811
"5777",4.61111111111111,4.55555555555556,5.54166666666667,0.96,4.63592817674805,4.70758052791442,4.65905786592504,0.962414736679324
"5778",4,3.94444444444444,4.95652173913043,0.92,3.99841149405107,4.13726295901722,4.0189299029511,0.92119643175893
"5779",5.5,5.25,6.19047619047619,0.84,5.39286323153551,5.91512554336424,5.45898697724155,0.869970082436566
"5780",5.3,5.2,6.59090909090909,0.88,5.52509972155504,5.85283500466333,5.56742179322601,0.894427629406157
"5781",3.91666666666667,3.83333333333333,5.63636363636364,0.88,4.4625418338081,4.78201459881268,4.5492712467055,0.917890288083889
"5782",4.25,4.125,5.21739130434783,0.92,4.32173932624929,4.49259513402549,4.35363947799779,0.924987408752087
"5783",4.41666666666667,4.33333333333333,5.31818181818182,0.88,4.40949952137342,4.71368968207746,4.44964439564855,0.888632689466351
"5784",4.28571428571429,4.21428571428571,5.04761904761905,0.84,4.1904569162924,4.50587562906011,4.20996907481968,0.841007268719669
"5785",5.375,5.25,6.08333333333333,0.96,5.27031426964441,5.27031426964441,5.35158776873622,1
"5786",4,3.875,4.78260869565217,0.92,3.98011478722515,4.14480923355367,4.01158436076164,0.924256736821528
"5787",4.91666666666667,4.83333333333333,5.25,0.8,4.6928779499742,5.33351429572989,4.73692368715897,0.810605247208524
"5788",4.21428571428571,4.14285714285714,5,0.88,4.13193159895311,4.39437413134095,4.16074530372288,0.883383802512898
"5789",3.625,3.5625,4.73913043478261,0.92,3.69536892477648,3.87474001941214,3.74999721795827,0.934342861480808
"5790",5,4.875,5.8695652173913,0.92,4.91430080162917,5.09507451112185,4.97532627878283,0.944806994191795
"5791",4.375,4.25,4.8,0.8,4.12829264771733,4.70878410037499,4.16711255194215,0.806611729294475
"5792",5.5,5.25,6.38095238095238,0.84,5.37199175115724,5.89091228372072,5.43320968097896,0.866150322450146
"5793",5.25,5.125,5.66666666666667,0.84,4.83247059293091,5.26726933493475,4.86726276990301,0.846857313613236
